name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Gresik,9/17/2022,33,24,28.5,36.1,24,30.9,22.4,71.4,0,0,0,,0,0,28.4,20.5,103.4,1010,33,8.1,293.3,25.3,10,10,2022-09-17T05:21:55,2022-09-17T17:26:21,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,9/18/2022,33,24,28.4,36.5,24,30.8,22.6,72.9,0,0,0,,0,0,25.6,18.4,113.1,1010.4,31.2,8.6,293.8,25.5,10,10,2022-09-18T05:21:22,2022-09-18T17:26:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,9/19/2022,33.8,24,28.6,39.3,24,31,22.7,72.2,0,0,0,,0,0,19.8,22.3,90.2,1010.3,30.2,8,292.5,25.4,9,10,2022-09-19T05:20:49,2022-09-19T17:26:02,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,9/20/2022,32,24,28.1,36.5,24,30.7,22.9,74.4,0.4,100,8.33,rain,0,0,16.9,18.4,96.8,1010.1,33.1,8.3,269.3,23.4,10,10,2022-09-20T05:20:16,2022-09-20T17:25:52,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,9/21/2022,32.9,25,28.4,36.9,25,31.3,23.4,75.4,2.1,100,12.5,rain,0,0,20.2,13,96.9,1010.1,35.1,8.7,250.3,21.7,9,30,2022-09-21T05:19:43,2022-09-21T17:25:43,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,9/22/2022,33.1,24.3,28.7,39.3,24.3,32.3,23.7,75.3,0.4,100,4.17,rain,0,0,27,24.1,87.2,1009.5,32.6,7.8,288.2,24.9,10,30,2022-09-22T05:19:10,2022-09-22T17:25:33,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,9/23/2022,33,24,28.8,39.1,24,32.3,23.9,76.3,0.4,100,12.5,rain,0,0,27.4,21,110.5,1009,29,8.9,284.5,24.5,10,30,2022-09-23T05:18:37,2022-09-23T17:25:24,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,9/24/2022,33.9,24,29.2,39.3,24,32.2,23.2,72,0.5,100,12.5,rain,0,0,30.6,19.6,105.4,1009.2,33.6,8.1,301.4,26,10,30,2022-09-24T05:18:05,2022-09-24T17:25:14,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,9/25/2022,33.2,24,29.2,38.1,24,32,22.8,70.3,0,0,0,rain,0,0,24.5,20.5,111.8,1009.1,31.8,9.8,287.9,24.7,10,10,2022-09-25T05:17:32,2022-09-25T17:25:05,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,9/26/2022,34,25,29.3,39.4,25,31.9,22.6,69.2,0,0,0,,0,0,21.2,24.1,122.5,1008.6,28.6,8.7,286.9,24.8,10,10,2022-09-26T05:16:59,2022-09-26T17:24:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999"
Gresik,9/27/2022,33.9,24,29,36.2,24,31,21.6,66.9,0,0,0,,0,0,24.8,18.4,91.9,1007.8,34.5,9.2,302.5,26,10,10,2022-09-27T05:16:27,2022-09-27T17:24:48,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,9/28/2022,33,23,28.5,39.3,23,31.7,23,73.5,0.6,100,12.5,rain,0,0,23.4,25.3,101.6,1007.4,28.9,8.3,301.6,26.1,10,10,2022-09-28T05:15:55,2022-09-28T17:24:39,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,9/29/2022,33.3,24,28.9,37.9,24,32,23.2,72.9,2,100,4.17,rain,0,0,25.9,22.3,85.2,1008.1,39.9,7.9,293.9,25.5,10,10,2022-09-29T05:15:23,2022-09-29T17:24:31,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,9/30/2022,31,23,27.1,37.7,23,29.7,24.6,86.9,152,100,16.67,rain,0,0,53.6,38.9,82.9,1009.2,48.3,7.4,160.1,13.9,6,30,2022-09-30T05:14:51,2022-09-30T17:24:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/1/2022,33,25,27.5,40.6,25,30.5,24.8,86,3.6,100,33.33,rain,0,0,25.2,37.1,45.5,1009.2,48.9,8.7,231.6,19.9,8,30,2022-10-01T05:14:20,2022-10-01T17:24:15,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,10/2/2022,32.3,24,27.3,39.3,24,29.4,24.1,83.8,0.4,100,4.17,rain,0,0,25.2,18.4,272.1,1008,48.7,7.6,245.2,21,9,30,2022-10-02T05:13:48,2022-10-02T17:24:07,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/3/2022,33,24.7,27,42.1,24.7,29.3,24.9,89.3,28,100,8.33,rain,0,0,22,16.6,192.3,1008.3,49.3,6.5,190.7,16.5,8,30,2022-10-03T05:13:18,2022-10-03T17:24:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/4/2022,32.6,24,27.7,39.2,24,30.8,24.5,84.2,3.9,100,25,rain,0,0,19.1,16.6,257.5,1008.6,35.7,6,215.1,18.4,7,10,2022-10-04T05:12:47,2022-10-04T17:23:53,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/5/2022,32,24.9,27.8,40.6,24.9,30.9,24.6,83.8,5.5,100,41.67,rain,0,0,18.7,14.8,331.4,1009,42.9,7,216,18.6,9,10,2022-10-05T05:12:17,2022-10-05T17:23:46,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/6/2022,33,24.8,27.4,40.3,24.8,29.7,24.4,84.9,13.6,100,25,rain,0,0,23.4,22.3,101.2,1009.6,48.5,8.7,232.1,20,9,30,2022-10-06T05:11:47,2022-10-06T17:23:40,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,10/7/2022,33,24,28,40.6,24,31.1,24.2,81.2,71,100,4.17,rain,0,0,18,33.5,329.8,1009.1,47.9,8.9,271.3,23.5,10,30,2022-10-07T05:11:17,2022-10-07T17:23:34,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,10/8/2022,33,24.9,28.5,40.6,24.9,32.5,24.9,82.3,8.6,100,50,rain,0,0,21.2,16.6,109.7,1009.3,42.3,7.7,232.6,20,8,30,2022-10-08T05:10:48,2022-10-08T17:23:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/9/2022,33.5,25,28.6,42.1,25,32.7,24.9,81.9,4.7,100,29.17,rain,0,0,24.8,25.9,17.7,1009.6,38.2,8.4,247.6,21.3,9,30,2022-10-09T05:10:20,2022-10-09T17:23:23,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/10/2022,34,25,28.7,42.3,25,33.4,25,81.1,3.2,100,54.17,rain,0,0,24.1,16.6,327.8,1010.2,38.7,8.4,253.4,21.9,9,30,2022-10-10T05:09:51,2022-10-10T17:23:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/11/2022,32,24,27.1,39.1,24,29.4,24.6,87.1,23,100,8.33,rain,0,0,24.1,26.6,290.5,1009.7,50.3,6.2,185.2,16,7,30,2022-10-11T05:09:24,2022-10-11T17:23:15,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/12/2022,33.4,24,28,40.6,24,31.5,24.4,81.6,4.8,100,25,rain,0,0,22,18.4,112.8,1009.4,36.6,7.8,247.3,21.3,9,30,2022-10-12T05:08:57,2022-10-12T17:23:11,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/13/2022,33,26,28.7,40.6,26,32.2,24.7,80.7,12.8,100,8.33,rain,0,0,35.3,24.1,78.1,1008.5,42.8,7.7,244.3,21.1,9,10,2022-10-13T05:08:30,2022-10-13T17:23:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/14/2022,32,25,28.5,40.6,25,33,25.3,83.8,2,100,4.17,rain,0,0,20.5,18.4,85,1007.5,47.4,7.3,220.5,19,9,10,2022-10-14T05:08:04,2022-10-14T17:23:05,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/15/2022,32.2,25,28,40.6,25,31.2,25.1,85.5,8,100,4.17,rain,0,0,22,16.7,54.4,1008.5,53.8,8.3,249.4,21.8,9,10,2022-10-15T05:07:38,2022-10-15T17:23:02,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/16/2022,33,25,28.7,40.6,25,33.1,24.9,81,0.1,100,4.17,rain,0,0,16.9,16.6,101.2,1009.4,41.3,8.3,266.1,23,9,30,2022-10-16T05:07:13,2022-10-16T17:23:01,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/17/2022,31,26,28,39.1,26,32.1,25,84,3.1,100,37.5,rain,0,0,21.6,22.3,225.8,1009.3,39.8,9,229.5,19.8,9,30,2022-10-17T05:06:49,2022-10-17T17:22:59,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,10/18/2022,30.7,24,26.3,37.4,24,28,24.8,91.9,3,100,4.17,rain,0,0,22.3,14.8,283.6,1008.6,50.1,6.5,149.8,12.8,6,10,2022-10-18T05:06:25,2022-10-18T17:22:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/19/2022,31,24,26.9,39.1,24,29.9,24.7,88.4,3,100,4.17,rain,0,0,16.6,16.2,300.6,1009.1,49.4,6.7,155.5,13.5,5,10,2022-10-19T05:06:02,2022-10-19T17:22:59,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/20/2022,29.3,25,27.3,35.9,25,30.8,25.5,90.1,1,100,4.17,rain,0,0,22.3,16.6,83.9,1009.7,56.1,8.5,207.4,17.8,8,30,2022-10-20T05:05:40,2022-10-20T17:22:59,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,10/21/2022,30,23,26.7,38.8,23,29.4,25.1,91.2,30,100,12.5,rain,0,0,22.3,20.5,68.1,1010.7,60.6,8.9,156.4,13.5,6,30,2022-10-21T05:05:18,2022-10-21T17:23:00,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,10/22/2022,32.2,23,27.8,40.8,23,32.1,24.9,84.9,0.4,100,16.67,rain,0,0,16.6,14.8,15,1010.1,35,8.5,224.1,19.3,9,30,2022-10-22T05:04:57,2022-10-22T17:23:02,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/23/2022,32.3,24,27.2,44.1,24,30.5,25.2,89,60,100,8.33,rain,0,0,21.6,25.9,300.5,1009.4,47.3,8.1,243.2,20.9,10,30,2022-10-23T05:04:37,2022-10-23T17:23:04,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/24/2022,32,24,26.8,42.3,24,29.3,25,90.7,9.6,100,50,rain,0,0,22.3,28.8,289.8,1008.7,43.9,6.6,217.4,18.7,9,30,2022-10-24T05:04:17,2022-10-24T17:23:07,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/25/2022,32.2,25,27.6,39.3,25,30.5,24.8,85.7,2.3,100,8.33,rain,0,0,22.3,31.7,300,1008.9,49.4,7.4,205.1,17.5,8,30,2022-10-25T05:03:58,2022-10-25T17:23:11,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/26/2022,31.1,25,26.8,40.6,25,28.9,25,89.9,3,100,8.33,rain,0,0,20.9,18.4,253.2,1008.7,60.1,7.2,152,13.2,5,10,2022-10-26T05:03:40,2022-10-26T17:23:15,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/27/2022,30,24.9,27.4,36.2,24.9,30.2,23.8,81.2,1.6,100,33.33,rain,0,0,19.1,16.7,123.5,1007.5,55,8.6,176,15.3,6,10,2022-10-27T05:03:23,2022-10-27T17:23:20,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/28/2022,31.1,23,27.5,36.5,23,30,23.2,78.3,0.2,100,8.33,rain,0,0,15.8,18.4,111.3,1007.2,38.3,8.9,298.9,25.8,10,10,2022-10-28T05:03:07,2022-10-28T17:23:26,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/29/2022,31,24,27.6,36.5,24,30,22.9,76.3,0.6,100,12.5,rain,0,0,15.8,13,107.5,1007.3,39.9,9.6,246.1,21.2,9,10,2022-10-29T05:02:51,2022-10-29T17:23:32,0.13,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,10/30/2022,31.8,24,28.1,36.5,24,30.5,22.4,71.8,0.8,100,29.17,rain,0,0,15.5,20.5,118.2,1007.5,46.1,9.4,263.8,22.8,8,10,2022-10-30T05:02:37,2022-10-30T17:23:39,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,10/31/2022,32,23,28.4,37.9,23,31.6,23.3,75,0.2,100,8.33,rain,0,0,19.4,16.6,93.6,1007.9,38.7,10,295.8,25.5,10,10,2022-10-31T05:02:23,2022-10-31T17:23:47,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/1/2022,31.2,25,28.4,39.1,25,32.8,25.1,82.8,1.6,100,33.33,rain,0,0,16.9,15.9,37.8,1008.8,45.9,8.2,261.6,22.6,9,30,2022-11-01T05:02:10,2022-11-01T17:23:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/2/2022,33,25,28.6,40.6,25,32.8,24.9,81.4,7,100,4.17,rain,0,0,20.5,19.1,89,1009.1,45.7,8.9,262.6,22.6,9,30,2022-11-02T05:01:58,2022-11-02T17:24:04,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/3/2022,32.5,25,28.7,40.8,25,33.8,25.6,84.3,7,100,8.33,rain,0,0,18.7,16.6,67.3,1009.1,34.2,8,281.8,24.3,10,30,2022-11-03T05:01:47,2022-11-03T17:24:14,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/4/2022,33,24.9,28.4,40.6,24.9,32.9,25.5,85.4,9,100,8.33,rain,0,0,24.5,14.8,4,1010.6,44.2,8.4,260.4,22.5,9,30,2022-11-04T05:01:37,2022-11-04T17:24:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/5/2022,32,25,28.5,40.6,25,32.9,25.4,84.5,3.9,100,29.17,rain,0,0,24.8,16.6,7.8,1010.5,41.1,7.6,250.8,21.8,9,30,2022-11-05T05:01:28,2022-11-05T17:24:36,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/6/2022,31,25,28,42.4,25,31.5,25,84.7,7.9,100,62.5,rain,0,0,27,18.4,322.2,1010.6,42.3,8.8,221.6,19,8,30,2022-11-06T05:01:19,2022-11-06T17:24:48,0.42,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/7/2022,32,24,26.5,39.2,24,28.1,24.4,88.8,4,100,4.17,rain,0,0,55.4,20.4,278.6,1010.6,45.6,8,210.2,18,8,30,2022-11-07T05:01:12,2022-11-07T17:25:01,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/8/2022,32.1,24,27.6,40.6,24,31,24.5,84,7.6,100,8.33,rain,0,0,14.8,16.6,77.3,1009.8,51.1,9.6,194.9,16.9,7,10,2022-11-08T05:01:06,2022-11-08T17:25:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/9/2022,31,24,27.3,39.1,24,31.1,25.2,88.7,7,100,8.33,rain,0,0,17.6,13,111,1009.6,48.3,8.3,107.1,9,5,30,2022-11-09T05:01:00,2022-11-09T17:25:29,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/10/2022,31.3,25,27.9,40.6,25,31.5,25.2,86,5.2,100,25,rain,0,0,18,16.6,13.7,1008.7,46.3,8.1,245.2,21.3,9,30,2022-11-10T05:00:56,2022-11-10T17:25:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/11/2022,32.3,25.7,28.2,42.3,25.7,32.3,25.3,85,5.7,100,37.5,rain,0,0,20.2,14.8,174.9,1008.3,48.9,9.4,238.3,20.7,8,30,2022-11-11T05:00:53,2022-11-11T17:26:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/12/2022,31,25,27.6,39.1,25,31.6,25.5,88.8,21,100,50,rain,0,0,20.9,18.4,61.5,1007.8,47.2,7.4,178.5,15.4,6,30,2022-11-12T05:00:50,2022-11-12T17:26:16,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/13/2022,31.2,26,28.2,40.6,26,32.9,25.9,87.9,5,100,8.33,rain,0,0,22,16.6,76.6,1007.9,46.3,8.4,155.4,13.6,6,30,2022-11-13T05:00:49,2022-11-13T17:26:33,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/14/2022,32,25,27.9,42.4,25,31.7,25.3,86.1,3,100,4.17,rain,0,0,25.9,14.8,15,1007.9,48.5,7.4,183.9,16.1,7,30,2022-11-14T05:00:48,2022-11-14T17:26:51,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/15/2022,31,24,27.3,39.8,24,31.2,25.6,90.5,29,100,4.17,rain,0,0,33.5,16.6,301.9,1007.6,47.5,6.7,189.9,16.4,7,30,2022-11-15T05:00:49,2022-11-15T17:27:10,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/16/2022,29.6,25.9,26.8,36.8,25.9,28.8,25.5,92.9,1.7,100,8.33,rain,0,0,28.1,16.6,258.8,1007.3,49.3,6.7,137.4,12,5,30,2022-11-16T05:00:51,2022-11-16T17:27:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/17/2022,32.6,24.9,27.3,40.6,24.9,30.5,25.2,88.9,2.4,100,8.33,rain,0,0,31.3,35.3,272.2,1007.3,55.2,6.4,265.7,23,10,60,2022-11-17T05:00:53,2022-11-17T17:27:49,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/18/2022,30.9,24,27.8,37.5,24,31.5,24.7,83.8,7.2,100,37.5,rain,0,0,17.3,20.5,83.9,1007.4,48.4,10.2,182.1,15.7,7,30,2022-11-18T05:00:57,2022-11-18T17:28:10,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/19/2022,28.2,23,25.7,32.7,23,26.9,24.4,93,24,100,8.33,rain,0,0,23,13,238.2,1007.5,59,6.8,180.3,15.5,8,30,2022-11-19T05:01:02,2022-11-19T17:28:31,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/20/2022,32,24,26.5,40.6,24,28.9,24.4,89.2,0.5,100,4.17,rain,0,0,36.4,16.8,259.7,1006.5,43.2,6.5,257.6,22.2,9,30,2022-11-20T05:01:07,2022-11-20T17:28:53,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/21/2022,33,23,27,39.3,23,29.9,24.2,85.5,15,100,8.33,rain,0,0,25.2,18.4,276,1006.5,49,7.4,262.4,22.7,9,30,2022-11-21T05:01:14,2022-11-21T17:29:16,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/22/2022,33.1,25,28.5,40.6,25,32.8,25.3,84.1,1.3,100,20.83,rain,0,0,21.6,20.5,197.4,1007.1,42,7.6,247.9,21.4,9,30,2022-11-22T05:01:22,2022-11-22T17:29:39,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/23/2022,31,25,27.5,40.6,25,31.2,25.5,88.9,2,100,4.17,rain,0,0,19.8,11.2,172.9,1008.3,52.5,8.7,197.9,17.1,8,30,2022-11-23T05:01:30,2022-11-23T17:30:03,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/24/2022,31,24,26.5,40.6,24,28.8,24.8,91.2,36,100,12.5,rain,0,0,19.4,25.9,187.3,1009.3,55.8,6.4,196.2,17,7,30,2022-11-24T05:01:40,2022-11-24T17:30:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/25/2022,31,24,26.4,40.6,24,28.7,25.1,92.9,18,100,12.5,rain,0,0,19.8,13,141.9,1010,43.6,7.1,170.5,14.7,7,30,2022-11-25T05:01:51,2022-11-25T17:30:52,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/26/2022,30,24,27,37.4,24,29.8,25.1,89.9,0.5,100,4.17,rain,0,0,24.5,16.6,305.3,1009.4,44.7,7.3,183,15.7,7,10,2022-11-26T05:02:02,2022-11-26T17:31:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/27/2022,31,25,27.2,39.1,25,30,24.9,87.8,0.8,100,4.17,rain,0,0,18.7,16.6,66.8,1008.1,51,7.5,154.2,13.5,6,30,2022-11-27T05:02:15,2022-11-27T17:31:43,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/28/2022,31,25,27.3,40.6,25,30.5,25.4,89.8,6,100,8.33,rain,0,0,16.6,15.2,183.5,1008,55.3,8.3,199.1,17.3,8,30,2022-11-28T05:02:28,2022-11-28T17:32:10,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,11/29/2022,32,24,26.4,42.3,24,28.5,25.3,94.2,33,100,8.33,rain,0,0,20.9,12.4,197.8,1007.9,54.4,6.1,207.7,17.9,8,30,2022-11-29T05:02:42,2022-11-29T17:32:37,0.18,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,11/30/2022,31,24,26.6,39.8,24,29.1,24.6,89.4,3.2,100,8.33,rain,0,0,27.7,27.7,263.7,1007.7,54.3,9.2,197.2,17.1,7,30,2022-11-30T05:02:58,2022-11-30T17:33:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,12/1/2022,30.6,24,27,37.4,24,30,24.8,88.4,87,100,4.17,rain,0,0,19.1,33.5,37.2,1006.3,52.6,7.9,229.6,19.7,8,30,2022-12-01T05:03:14,2022-12-01T17:33:32,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,12/2/2022,30.2,25,27,35.6,25,29.7,24.8,87.9,2.5,100,8.33,rain,0,0,16.6,22.3,278.6,1006,50.1,5.6,203.7,17.6,8,30,2022-12-02T05:03:31,2022-12-02T17:34:00,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
